,placa,loc_latitude,loc_longitude,count
1597,OTR4621,858,4232,1
1598,PSM8225,3497,6138,2
1599,HXU3029,7272,1070,1
1600,POZ0646,1000,1194,2
1601,AOO6950,472,5552,1
1602,HPY1796,5256,7837,1
1603,PSW5818,5010,8083,1
1604,HZV3500,3366,9194,1
1605,OAF0538,6166,4305,3
1606,ODR0201,7938,8810,1
1607,IGM1238,6072,9488,1
1608,OOI5777,224,9684,1
1609,AQN5411,7812,6182,1
1610,PPM6450,4162,7589,1
1611,ODS1095,1000,833,1
1612,OYR1018,500,9278,1
1613,HRM5948,5472,7792,1
1614,JRS6839,5472,7792,1
1615,OIC4163,7944,9952,1
1616,NDU0446,5000,4778,1
1617,ODI3248,6794,1377,1
1618,PAN9158,2967,3581,1
1619,HQY3766,4316,3639,1
1620,PQD6050,6050,6869,1
1621,KXO0392,7428,4378,1
1622,JXI9598,4400,5106,1
1623,NOU2680,5825,9794,1
1624,HOU2084,6782,800,2
1625,EQK6499,1528,50,1
1626,HPX7577,8711,2753,1
1627,OZH5283,1708,1402,1
1628,KNY7291,3944,7554,1
1629,OUR1231,5466,1020,1
1630,OAZ6122,7361,6353,1
1631,MWU4765,7122,5194,1
1632,PIX7154,6775,7722,1
1633,ODD8940,5500,4917,1
1634,HIY1552,2633,875,1
1635,BZJ0246,7428,4378,1
1636,BIF9286,2967,3581,1
1637,PQD6518,3344,8755,1
1638,OMS3145,802,2054,2
1639,OOI5777,1412,9134,1
1640,JQR6712,4608,1990,1
1641,HRY8416,3500,6325,1
1642,OQI6190,5010,8083,1
1643,OHM9673,3500,6325,2
1644,BIS1949,5472,7792,1
1645,AOC1740,5472,7792,1
1646,ODW3651,764,6804,1
1647,ODM0614,1638,6794,1
1648,BDO0257,3366,9194,2
1649,MQU5329,224,9684,1
1650,IJI3512,1638,6794,1
1651,HUI2515,2556,2528,1
1652,OEI4147,2967,3581,1
1653,PFM1027,4162,7589,5
1654,OUU0715,3976,6305,1
1655,OAT2795,1772,1190,1
1656,OJS3648,4853,8470,1
1657,NCN0236,1000,833,1
1658,ODC2310,2403,9277,1
1659,HEU3324,4316,3639,1
1660,NDU1377,1000,833,1
1661,BDN5691,4082,6528,1
1662,HGU0207,6775,7722,1
1663,HQY7056,4111,7000,1
1664,PGM1790,5610,8083,2
1665,AAB8325,7260,9133,1
1666,HAZ7144,9711,2269,1
1667,IIU4240,4361,2544,1
1668,OHC6031,2833,1278,1
1669,ORJ1224,7944,8369,2
1670,NOR0244,5880,8554,1
1671,OPC2163,5010,8083,1
1672,HGY9057,1000,833,1
1673,OAS1769,9994,982,1
1674,OPG8211,4738,6727,1
1675,FXM4866,4738,6727,1
1676,JLS3111,8412,89,1
1677,HYU3812,3344,8755,1
1678,IPQ5538,9711,2269,1
1679,OLI8334,5666,5667,1
1680,ODS2273,9654,4859,1
1681,HZV3500,3184,9714,1
1682,NNQ0636,7944,8369,1
1683,OKS0105,9711,2269,1
1684,FKE8685,1638,6794,1
1685,OFE0078,8711,2753,1
1686,OCT1190,5256,7837,1
1687,OZH5283,4738,6727,1
1688,HNY5107,3944,7554,1
1689,PAW6650,9994,982,1
1690,IBC6282,7122,5194,1
1691,OFD6505,3500,6325,1
1692,OUM7872,4853,5475,1
1693,KYD6953,9222,1778,1
1694,HDG9391,3861,7458,1
1695,NPU9266,2833,1278,1
1696,OQR8515,3522,1867,1
1697,EMM0898,8412,89,1
1698,IAH8173,8053,4258,1
1699,NNQ6756,3500,6325,1
1700,AMQ0591,2403,9277,1
1701,OSF1692,8188,8761,1
1702,HCW2650,8653,2233,1
1703,OOL1030,461,4253,1
1704,OHQ1367,5332,4583,1
1705,PEM7943,3894,8600,1
1706,HFI9598,2556,2528,1
1707,NIQ4245,944,1277,1
1708,PPX1536,500,9278,1
1709,OEG4058,3522,1867,1
1710,NEI0324,6782,800,1
1711,HOY7400,7428,4378,3
1712,HPU5551,8053,4258,1
1713,OGQ6445,3088,6052,1
1714,NGD6539,2374,6763,1
1715,NUU1554,6842,4782,2
1716,OLI3391,2850,4686,1
1717,NPW8121,2556,2528,1
1718,OTF4865,4400,5106,2
1719,PAA6103,5666,5667,1
1720,HAO4570,9422,5310,1
1721,OAZ0439,3944,7554,1
1722,LRU0941,2556,2528,1
1723,NUU1554,2633,875,1
1724,BUN9962,1412,9134,1
1725,OAA4342,5472,7792,1
1726,OCT1100,8112,2056,1
1727,OPS0903,5610,8083,1
1728,PKD8108,3497,6138,1
1729,NAR6651,9711,2269,1
1730,NQO7977,5303,7658,1
1731,HLY3827,6775,7722,1
1732,OGW4576,3944,7554,1
1733,BAM6399,9222,5020,1
1734,OCF7777,1308,9661,1
1735,OOR9095,4853,8470,1
1736,HVG1678,1412,9134,1
1737,PUM4851,3976,6305,1
1738,NND6010,2556,2528,1
1739,LFD4545,4400,5106,1
1740,HCY3050,3553,9819,3
1741,HIW3950,3416,1233,1
1742,KHQ4215,1412,9134,1
1743,NID8990,8412,89,1
1744,OAJ6910,2434,2172,1
1745,NYD1820,2967,3581,1
1746,OPE0986,722,4300,1
1747,ITD5329,8112,2056,1
1748,NVU1633,4384,433,1
1749,OVS5852,53,5909,1
1750,ODI3248,1708,1402,2
1751,KQX6400,3497,6138,1
1752,OEO6861,1000,833,1
1753,LCQ2113,9994,982,2
1754,NPO0722,6775,7722,1
1755,PBO6976,9222,1778,1
1756,ODR2343,7428,4378,1
1757,PDN8465,7134,4709,1
1758,AOO6950,8653,2233,1
1759,NDU2542,7134,4709,1
1760,HPY1796,5825,9794,1
1761,NDQ3564,3964,8994,1
1762,PRM0541,5010,8083,1
1763,PHZ1265,7262,8878,1
1764,IMP3301,2556,2528,1
1765,KMQ5030,2555,528,1
1766,KCV6211,944,1277,1
1767,IQU6893,7122,5194,1
1768,MXV1142,461,4253,1
1769,OCF7777,7388,5319,1
1770,OLS8841,6967,2919,1
1771,ODI7839,5332,4583,1
1772,OHL1392,3476,8839,1
1773,NTO6357,8412,89,1
1774,NDN2124,6000,6194,1
1775,OQR9092,9994,982,1
1776,JMI2676,6794,1377,1
1777,HQD5530,6166,4305,1
1778,OCZ5180,6794,1377,1
1779,NGR6104,4853,5475,1
1780,OMS3145,7272,1070,2
1781,PID8733,1000,8542,1
1782,BHM5385,2403,9277,1
1783,OIC9423,1444,4721,1
1784,OBI9038,461,4253,2
1785,POZ0646,9711,2269,1
1786,OPE9898,7428,4378,1
1787,OXH8344,8310,2494,1
1788,OYR1018,858,4232,1
1789,KDQ6044,5303,7658,1
1790,OFI9040,2434,2172,2
1791,OXQ7069,4853,8470,1
1792,NQO7323,9711,2269,2
1793,OCZ5180,1289,9660,1
1794,PAD7251,5328,2522,1
1795,BGO2593,3720,2859,1
1796,LYO1073,1382,4248,1
1797,OLI7282,5472,7792,1
1798,PDV6818,8112,2056,1
1799,FTN8344,2634,9246,1
1800,OVV9019,7944,9952,1
1801,ODI4250,3366,9194,1
1802,KVD1443,2833,1278,1
1803,OUM0479,2555,528,1
1804,PEW2687,3522,1867,1
1805,PDM5369,9711,2269,1
1806,HUY5250,3184,9714,1
1807,OVD1161,5666,5667,1
1808,OGS5917,7088,5806,1
1809,HPX5048,8053,4258,1
1810,OIZ6824,5472,7792,1
1811,ACI2512,944,1277,1
1812,HCY3050,8084,6972,1
1813,NQO7323,7556,4971,2
1814,HCO6982,4332,2860,1
1815,OSF1692,7361,6353,1
1816,HOY7400,5332,4583,2
1817,ORS1609,4117,2929,1
1818,HKQ4701,6967,2919,1
1819,NDU5510,4111,7000,1
1820,OHQ9261,9222,1778,1
1821,NZU1063,7272,1070,1
1822,POZ0646,7556,4971,1
1823,FVW0442,4361,2544,1
1824,KEX0631,7428,4378,1
1825,HPY0073,5825,9794,1
1826,OLC5379,5222,3444,1
1827,IYW7169,7272,1070,1
1828,OCL0528,4888,6233,1
1829,PRM0541,4608,1990,1
1830,JDU3161,7272,1070,1
1831,PNN0063,4944,9278,1
1832,HUM2319,5222,3444,1
1833,PDM5369,7556,4971,1
1834,HOX4839,3553,9819,1
1835,PGI6865,2967,3581,1
1836,MQX8413,7262,8878,1
1837,OCF7777,1932,8329,2
1838,ODM0614,3522,1867,1
1839,OLI1972,722,4300,1
1840,OKI7191,2556,2528,1
1841,BCN4938,7388,5319,1
1842,OAJ6910,9222,1778,1
1843,JWR4124,2634,9246,1
1844,HEP3492,4316,3639,1
1845,EIE9645,3720,2859,1
1846,LRP6364,224,9684,1
1847,HDW6283,6842,4782,1
1848,JTK9500,2964,3758,1
1849,HKK2664,1638,6794,1
1850,NQO7323,8666,3860,3
1851,BIS8355,9711,2269,1
1852,OEZ7199,1308,9661,1
1853,OZZ6341,4608,1990,1
1854,MAU2288,4117,2929,1
1855,OPS2655,1382,4248,1
1856,ONR5496,8525,2161,1
1857,ONL6710,8525,2161,1
1858,OLS8841,2556,2528,1
1859,HBY8425,4738,6727,1
1860,ODI3248,3553,9819,1
1861,OFC0361,6775,7722,1
1862,MHN7958,6166,4305,1
1863,OZK5228,9222,5020,1
1864,HNY5767,53,5909,1
1865,OBI9038,1772,1190,1
1866,OYQ6471,500,9278,1
1867,BDN6598,9222,5020,1
1868,OAR8879,53,5909,1
1869,PTM9312,6794,1377,1
1870,JSR1631,5000,4778,1
1871,OLI9196,2556,2528,1
1872,BEM9432,6775,7722,1
1873,OSF1692,5825,9794,1
1874,IEN1295,1772,1190,1
1875,HGU0207,5303,7658,1
1876,NCY1159,2634,9246,1
1877,NPQ5652,7260,9133,1
1878,HJV4441,1638,6794,1
1879,OSC1285,6072,9488,1
1880,OHI2972,4361,2544,1
1881,OHC2477,7428,4378,1
1882,AOO6950,9222,1778,1
1883,KDQ3848,5000,4778,1
1884,HIY3651,3720,2859,1
1885,OTF4865,4117,2929,1
1886,PVM7671,9222,1778,1
1887,OSR3971,7122,5194,2
1888,HDX6203,5303,7658,1
1889,OTS7597,2964,3758,1
1890,ITD1111,4384,433,1
1891,NQO7323,5494,8746,1
1892,OQI8381,5880,8554,1
1893,OHM9673,1804,8735,1
1894,OII2238,500,9278,1
1895,FNA0457,4738,6727,1
1896,NUQ1325,6794,1377,1
1897,NKO4254,2634,9246,1
1898,OEG4058,4042,2203,1
1899,NXN9193,8310,2494,1
1900,NOQ1309,9222,5020,1
1901,ODC8713,2254,1257,1
1902,MSY8569,9222,1778,1
1903,HEN5227,4400,5106,1
1904,OIA7584,3553,9819,1
1905,GPS3662,1244,9900,1
1906,JXI9598,9422,5310,1
1907,HWW0099,7938,8810,1
1908,NOQ6962,7272,1070,1
1909,OEG4058,4400,5106,1
1910,ONJ4248,6794,1377,1
1911,IDR1002,2833,1278,1
1912,NNU3756,7260,9133,1
1913,PAD6303,7361,6353,1
1914,HOY1212,8706,2158,1
1915,MGU8686,3088,6052,1
1916,HYY5092,3416,1233,1
1917,HNA1014,8112,2056,1
1918,NID5468,1000,833,1
1919,KIQ6919,3500,6325,1
1920,IEM0938,3476,8839,1
1921,AOL5085,4853,5475,1
1922,OAR3976,5666,5667,1
1923,MQQ1253,5466,1020,1
1924,OCI8619,2403,9277,1
1925,JNU7696,3553,9819,1
1926,PID8364,2964,3758,1
1927,OTS5364,1772,1190,1
1928,HKX7228,2422,8622,1
1929,HZD9077,7938,8810,1
1930,OKM8231,6842,4782,1
1931,MMV9533,7944,8369,1
1932,OXS3438,7134,4709,1
1933,OGH3597,4400,5106,1
1934,IJN0921,2964,3758,1
1935,AOO6950,7260,9133,1
1936,NSO5902,3522,1867,1
1937,HGY9244,461,4253,1
1938,OBT9685,4332,2860,1
1939,OEC1151,4853,8470,1
1940,BWN0950,8188,8761,1
1941,OME2316,7361,6353,1
1942,OLE8486,6072,9488,2
1943,JIH9057,5666,5667,1
1944,ODI7839,7262,8878,1
1945,FSF0877,9666,833,1
1946,PFW4105,944,1277,1
1947,ICC0544,5303,7658,1
1948,OAF0538,7428,4378,4
1949,NVU1753,3861,7458,1
1950,OPE0986,7723,5667,1
1951,ODC5319,2555,528,1
1952,OFL7137,9711,2269,1
1953,HNY5767,8553,444,2
1954,PBM1151,9222,1778,1
1955,OUM0479,6967,2919,1
1956,NAT0919,3553,9819,3
1957,PLM2602,9654,4859,1
1958,HML2277,4111,7000,1
1959,HGU0207,764,6804,1
1960,OIL6645,1382,4248,1
1961,NIO5575,7812,6182,1
1962,NBY0520,7134,4709,1
1963,OIF0917,4853,8470,1
1964,LDL2237,6967,2919,1
1965,HMY3476,0,0,1
1966,ODR2343,8053,4258,1
1967,NUH4895,7122,5194,1
1968,OOS1500,1000,1194,2
1969,HSM5476,2403,9277,1
1970,OUM0479,2850,4686,1
1971,OGI6513,5825,9794,1
1972,BKS4373,7122,5194,1
1973,PAD6683,2850,4686,1
1974,ADL4656,1000,833,1
1975,KMQ8451,9612,8692,1
1976,AVQ3871,3088,6052,1
1977,BIX9659,472,5552,1
1978,OUR6123,8711,2753,2
1979,NNQ0636,2403,9277,1
1980,BOO4661,9666,833,2
1981,HDR2398,7723,5667,1
1982,ARN9962,2403,9277,1
1983,OGJ3938,4361,2544,1
1984,NSO0732,1382,4248,1
1985,IVR7193,500,9278,1
1986,JIP4327,3538,70,1
1987,KVL5070,5500,4917,1
1988,NNQ9470,5825,9794,1
1989,OSR3971,3976,6305,1
1990,HZV5534,3538,70,1
1991,NZV5947,8188,8761,1
1992,OHT9336,5610,8083,1
1993,PID8963,7134,4709,1
1994,OBT8420,5303,7658,1
1995,HDX6203,1708,1402,1
1996,BSM0480,7122,5194,1
1997,AOO6950,2434,2172,1
1998,OMP5129,2556,2528,1
1999,HUN8954,8412,89,1
2000,HOI6851,944,1277,1
2001,IJE2580,3001,5500,1
2002,ODC2899,9654,4859,1
2003,PDF4093,2967,3581,1
2004,PSU1470,5466,1020,1
2005,HSH3677,4361,2544,1
2006,ONR6529,1638,6794,1
2007,ODR4136,3522,1867,1
2008,OII2238,7944,9952,1
2009,OCS1692,1772,1190,1
2010,OFD6505,3184,9714,1
2011,ILE6880,6072,9488,1
2012,OYR1349,3344,8755,2
2013,OQF7296,2634,9246,1
2014,HUY5250,9422,5310,1
2015,OCF7777,5472,7792,1
2016,OEU5069,2555,528,1
2017,BJX3347,1382,4248,1
2018,PQN6164,3497,6138,1
2019,HMY9024,2833,1278,4
2020,PON7460,1308,9661,1
2021,KBH3198,944,1277,1
2022,HSX4140,1308,9661,1
2023,OTF0868,3497,6138,1
2024,BON7216,3553,9819,17
2025,HDY2609,5472,7792,1
2026,PJW6171,2403,9277,1
2027,OGT6933,8711,2753,1
2028,PIM7148,8553,444,1
2029,OGQ4434,53,5909,1
2030,OME2316,8188,8761,1
2031,AOE9067,3366,9194,1
2032,KOE3572,2964,3758,1
2033,LNQ9491,7361,6353,1
2034,OJG0279,9222,1778,1
2035,ISC1811,4316,3639,1
2036,EDB2942,461,4253,1
2037,IYO1146,8525,2161,1
2038,OIR0774,2850,4686,1
2039,LXO6310,53,5909,2
2040,OAS2091,472,5552,2
2041,OZM9055,7134,4709,1
2042,HOU3379,7262,8878,1
2043,OCF7777,1804,8735,1
2044,HMU3976,1412,9134,1
2045,IZT9201,472,5552,1
2046,HUV5291,4162,7589,1
2047,OAA4342,7210,1962,1
2048,NNQ1151,3861,7458,1
2049,HCY0608,2556,2528,1
2050,ONL6710,3366,9194,1
2051,OUU0715,8188,8761,3
2052,MIA2713,8553,444,1
2053,ODM0614,4400,5106,1
2054,ODC3791,2850,4686,2
2055,BIS6908,53,5909,1
2056,OBI4146,7272,1070,1
2057,NDP4682,6072,9488,1
2058,HCY0608,4042,2203,1
2059,ATA1784,7122,5194,1
2060,OUM6024,972,983,1
2061,MOY0994,7134,4709,1
2062,IYH5408,3944,7554,1
2063,PSW7072,3500,6325,1
2064,OZR3298,7361,6353,1
2065,NHU0970,7361,6353,1
2066,FWM3127,5222,3444,1
2067,JHK7713,1000,833,1
2068,ODI8192,1024,3153,1
2069,HGY4220,3720,2859,1
2070,OOC9115,3500,6325,1
2071,HMV4420,7428,4378,1
2072,IAR0060,8053,4258,1
2073,HQY4644,1772,1190,1
2074,HVC6403,3416,1233,1
2075,PAD7321,9711,2269,1
2076,NQQ6613,7210,1962,1
2077,PMM9910,4082,6528,1
2078,PBO6344,8711,2753,1
2079,NAU2937,2422,8622,1
2080,OGD2050,5466,1020,3
2081,HDQ7936,5500,4917,2
2082,ORJ1224,3894,8600,1
2083,IXF3930,4853,5475,1
2084,NOO7288,6842,4782,1
2085,NMU5585,3553,9819,1
2086,HZI5011,1772,1190,1
2087,IBI4692,9666,833,1
2088,OUM7872,4853,8470,1
2089,NNQ0636,858,4232,1
2090,OPB9688,1688,7419,1
2091,AII1111,4384,433,1
2092,GIP0042,9222,5020,1
2093,HQX0976,1000,833,1
2094,OBI0983,4738,6727,1
2095,PDD6970,3976,6305,1
2096,OKR2758,472,5552,1
2097,AZH2622,7944,8369,1
2098,OBC2732,1932,8329,1
2099,OJF4218,6333,6028,1
2100,MSU5892,9654,4859,1
2101,OYR1349,9911,4191,1
2102,NAV5839,7432,5760,1
2103,OIY0998,132,5022,1
2104,OGC6589,2967,3581,2
2105,OSF1692,8053,4258,1
2106,ORM2827,1000,833,1
2107,OLI9950,9222,5020,1
2108,PBO6344,6072,9488,2
2109,HAW7652,9654,4859,1
2110,OXM7542,5825,9794,1
2111,OTR0217,5610,8083,1
2112,IWM1376,8188,8761,1
2113,NMU4959,3976,6305,1
2114,PDN0957,2434,2172,1
2115,ORS1609,8310,2494,1
2116,PBI7088,8310,2494,1
2117,HRC5614,5256,7837,1
2118,OBI9038,1382,4248,1
2119,HUI1384,3964,8994,1
2120,OPG8211,9994,982,1
2121,PAD6303,7428,4378,1
2122,HIY1606,5500,4917,1
2123,KII7341,2254,1257,1
2124,OSS4843,1772,1190,1
2125,JDT4088,7428,4378,1
2126,OKR2758,461,4253,1
2127,HIM2633,2556,2528,1
2128,OGD2050,944,1277,1
2129,PHY1785,5500,4917,1
2130,OAA4342,4361,2544,1
2131,OMD4107,7723,5667,1
2132,HDY6257,7260,9133,1
2133,OII2238,4162,7589,1
2134,HQD9079,2254,1257,1
2135,OKS0760,8525,2161,3
2136,ITD5329,7272,1070,1
2137,PKY9695,3476,8839,1
2138,HPX3366,5222,3444,1
2139,OIS0188,7723,5667,1
2140,HRM0869,9666,833,1
2141,OFE0078,7134,4709,1
2142,HDX2776,9612,8692,1
2143,OAF0538,8310,2494,1
2144,OBB5625,5472,7792,1
2145,OUU0715,8053,4258,1
2146,ODR4227,7944,9952,1
2147,PSM8225,5010,8083,1
2148,HNY9829,4316,3639,1
2149,OCF7777,4608,1990,1
2150,NUU8232,8525,2161,1
2151,III9161,3553,9819,1
2152,ORJ1224,2672,342,1
2153,NRU7991,3522,1867,1
2154,OZH5612,1308,9661,1
2155,HFW3884,6967,2919,1
2156,HTW3901,7260,9133,1
2157,PKD8108,1000,833,1
2158,OGE0594,8188,8761,1
2159,HBY8425,3344,8755,1
2160,OCI8619,3538,70,1
2161,OJG0279,722,4300,1
2162,BDO8972,9422,5310,1
2163,PON7460,224,9684,4
2164,PSM6081,4738,6727,1
2165,HRX8745,4316,3639,1
2166,APD0805,4316,3639,1
2167,ORC1856,4853,8470,1
2168,MCD1562,9222,1778,1
2169,HIM9714,1000,8542,1
2170,OUG4100,2556,2528,1
2171,MMI7122,3088,6052,1
2172,BOU6950,588,897,1
2173,HOX4839,132,5022,1
2174,AII1111,9654,4859,1
2175,NPQ7574,2434,2172,1
2176,NNQ1151,7944,9952,1
2177,OXI9727,7260,9133,1
2178,ORL7714,944,1277,1
2179,NAR6289,4082,6528,1
2180,LJL1093,5332,4583,1
2181,MRS7776,7260,9133,1
2182,GOS6735,4316,3639,1
2183,OZK2632,4162,7589,1
2184,OAT8003,4738,6727,1
2185,OAI4296,9422,5310,1
2186,BDN6900,4400,5106,1
2187,HJX7416,944,1277,1
2188,NTO2029,9222,5020,1
2189,IED6815,4400,5106,1
2190,OOR9095,1772,1190,1
2191,OYQ6471,3861,7458,1
2192,NYD7828,8084,6972,1
2193,PIM7148,764,6804,1
2194,OCT4347,2556,2528,1
2195,ORS5337,9654,4859,1
2196,OAZ2230,7260,9133,1
2197,ODS8119,3522,1867,1
2198,HEY2024,2964,3758,1
2199,OWP5452,7122,5194,1
2200,IZM3777,6050,6869,1
2201,ISJ8226,9711,2269,1
2202,NRU4988,2556,2528,1
2203,OUB9582,8653,2233,1
2204,BBI5543,472,5552,1
2205,ORK1695,1113,8750,1
2206,HIQ9158,6794,1377,1
2207,HKX3502,5303,7658,1
2208,HDQ7936,5000,4778,1
2209,HBL6882,1772,1190,1
2210,NLN6656,3861,7458,1
2211,BNY5375,8711,2753,1
2212,PKM4243,4162,7589,1
2213,PDM1378,2403,9277,1
2214,OES5833,4117,2929,1
2215,BNO9680,9222,5020,1
2216,OYR2783,3497,6138,1
2217,NOO7535,6072,3056,1
2218,NKQ6580,4361,2544,1
2219,OSR7800,4400,5106,1
2220,MEY2374,8053,4258,1
2221,OHC4775,2254,1257,1
2222,PJF4956,4608,1990,1
2223,HRH1471,1708,1402,1
2224,NSQ1306,4361,2544,1
2225,ODJ2452,1772,1190,1
2226,OGL1261,1289,9660,1
2227,OFC8842,3497,6138,1
2228,OOI6394,2612,6611,1
2229,HBX7777,1289,9660,1
2230,AOO6950,9422,5310,1
2231,HGU0207,7361,6353,1
2232,HUY1412,4088,2803,1
2233,OWR8268,2422,8622,1
2234,KDF7274,5825,9794,1
2235,OMC7967,8310,2494,1
2236,IFI1141,6842,4782,1
2237,ODR0987,2967,3581,2
2238,NDQ1552,2850,4686,1
2239,ODC2899,7723,5667,1
2240,MDR4637,4042,2203,1
2241,KBC2228,224,9684,1
2242,FUN7515,7122,5194,1
2243,JUZ4086,4400,5106,1
2244,OVS5852,3861,7458,2
2245,IUS2429,7460,8240,1
2246,OVS5852,9222,5020,1
2247,KCN7136,858,4232,1
2248,OGQ4434,2557,2056,1
2249,NCB6127,3366,9194,1
2250,NND9773,8525,2161,1
2251,NNQ7540,9422,5310,1
2252,IKW8119,4361,2544,1
2253,OMD4107,8525,2161,1
2254,OIU7306,5222,3444,1
2255,ABT9821,461,4253,1
2256,OEZ7199,6782,800,1
2257,JOE0214,8711,2753,1
2258,HXW1321,2403,9277,1
2259,HYW8406,8525,2161,1
2260,HDV8015,8053,4258,1
2261,PKN0605,8310,2494,1
2262,INP5990,9222,5020,1
2263,ORC3652,5328,2522,1
2264,NQO7323,1528,50,1
2265,IDH7278,9222,5020,1
2266,NNQ5433,2633,875,1
2267,NDN2124,53,5909,1
2268,OGW4576,8525,2161,1
2269,IIU5706,4361,2544,1
2270,BLM4191,1382,4248,1
2271,NDO5236,9666,833,1
2272,OBM1373,5000,4778,1
2273,JTT2117,7272,1070,1
2274,NQO7323,4156,5989,2
2275,ODI9357,4384,433,1
2276,ORS6884,1866,1061,1
2277,HDX9577,472,5552,1
2278,IOO1800,5544,1272,1
2279,MSY8569,1932,8329,1
2280,KVV6749,8525,2161,1
2281,NCR5834,7088,5806,1
2282,OIC1620,4042,2203,1
2283,HIY1952,5010,8083,1
2284,NIQ8202,7122,5194,1
2285,NWO3064,3976,6305,1
2286,NMQ7254,4384,433,2
2287,PWM8734,8711,2753,1
2288,OWI7762,5500,4917,1
2289,OHM9673,5222,3444,1
2290,HDW2026,5610,8083,1
2291,HOU2367,472,5552,1
2292,POZ0646,1638,6794,1
2293,POZ0646,3366,9194,3
2294,KTG5976,5500,4917,1
2295,ONS3796,1412,9134,1
2296,OGC9963,9666,833,1
2297,JDT4088,8053,4258,1
2298,OTM6528,9654,4859,1
2299,NDU9329,1382,4248,1
2300,MAV5178,6638,2170,1
2301,ODS1200,1000,833,1
2302,NPU3647,6050,6869,1
2303,NBV2741,5303,7658,1
2304,OAI1223,7944,9952,1
2305,NQH6536,5256,7837,2
2306,OAJ6910,3416,1233,1
2307,OJS3648,2403,9277,1
2308,HAZ7144,3522,1867,1
2309,OSR9113,6072,9488,1
2310,MUY9509,461,4253,1
2311,BVX6374,2964,3758,1
2312,OSF1692,7428,4378,1
2313,IGK2778,1412,9134,1
2314,HKX7228,3500,6325,1
2315,HZX5055,500,9278,1
2316,HVG5120,5825,9794,1
2317,HMY9024,3538,70,1
2318,HGU0207,8310,2494,1
2319,BUR1634,7122,5194,1
2320,PNN8610,9222,1778,1
2321,IND9533,1412,9134,1
2322,PTN1651,4853,8470,1
2323,OEI2563,9666,833,1
2324,MAY7511,2964,3758,1
2325,ONR5617,3500,6325,1
2326,OGW4576,3553,9819,1
2327,OKM8231,2967,3581,1
2328,HDW7729,472,5552,1
2329,HDX5812,1708,1402,1
2330,NUB0145,1244,9900,1
2331,OUM0479,2434,2172,1
2332,HGU0207,6072,9488,1
2333,NDU5748,3894,8600,1
2334,AII1111,472,5552,1
2335,MGU8686,3976,6305,1
2336,ORJ1224,3553,9819,1
2337,NDQ3564,4117,2929,1
2338,HDQ7936,3861,7458,2
2339,OIU7306,7944,9952,1
2340,EJF2102,3720,2859,1
2341,BAN7468,9711,2269,1
2342,OKF7918,4853,8470,1
2343,HEV0190,7812,6182,1
2344,OAI1073,6072,9488,1
2345,AOO6950,1308,9661,5
2346,HQW3992,8053,4258,1
2347,OJC2754,3538,70,1
2348,HAX0265,1708,1402,1
2349,IIS0118,2850,4686,1
2350,OBC5110,944,1277,1
2351,BUX8866,2964,3758,1
2352,EAR4080,1289,9660,1
2353,OIA7584,8653,2233,1
2354,EOA5466,8553,444,1
2355,IXG6318,5256,7837,2
2356,OKC3175,4316,3639,2
2357,ASS0861,2634,9246,1
2358,PXW3735,0,0,1
2359,OBD3280,9222,5020,1
2360,NMO2779,7460,8240,1
2361,LAA1111,4384,433,1
2362,OJF9945,3001,5500,1
2363,POZ0646,2850,4686,1
2364,HQY5260,4400,5106,1
2365,ODR1882,2403,9277,1
2366,PEM7943,5332,4583,1
2367,ORM2827,8653,2233,1
2368,NSQ4724,6050,6869,1
2369,PAN9801,5466,1020,1
2370,OGW4576,7262,8878,1
2371,LIY7311,7134,4709,1
2372,OUM0479,9711,2269,3
2373,OUR6123,8553,444,1
2374,OGT8488,3476,8839,1
2375,OIU7306,8112,2056,1
2376,NDU0818,6967,2919,1
2377,BDU5590,4316,3639,1
2378,HDX7409,5610,8083,1
2379,BII3774,5825,9794,1
2380,NLN9273,7361,6353,1
2381,PTN1651,3538,70,1
2382,BGN6382,7812,6182,1
2383,NVS8211,6050,6869,1
2384,PLN1809,1289,9660,1
2385,IVQ6137,5825,9794,1
2386,MVQ2580,9222,1778,1
2387,OUM7872,7122,5194,2
2388,III0121,3944,7554,1
2389,PPW1454,9222,5020,1
2390,HRX8745,1708,1402,1
2391,HGY9057,9430,4736,1
2392,PEQ0331,3497,6138,1
2393,OHM9673,8112,2056,1
2394,HFD2890,5466,1020,1
2395,OSF1692,6166,4305,1
2396,OAI4639,7262,8878,1
2397,OTS6348,9711,2269,1
2398,NPW7139,7428,4378,1
2399,OOI7469,7723,5667,1
2400,PLN1809,5000,4778,3
2401,LQD8606,1412,9134,1
2402,PAN9801,224,9684,1
2403,NDO5294,9430,4736,1
2404,IEK9223,8653,2233,1
2405,HNY9829,1708,1402,1
2406,OIC4163,4162,7589,1
2407,JTJ0385,722,4300,1
2408,ODI3248,9654,4859,3
2409,NNQ1151,3976,6305,1
2410,HUI0717,5500,4917,1
2411,OQS7526,3861,7458,1
2412,IVL6841,4117,2929,1
2413,HOX4839,3944,7554,1
2414,HDY0635,53,5909,1
2415,OJS3648,8553,444,1
2416,PHM8654,1382,4248,1
2417,OIS4354,6842,4782,1
2418,HZM5672,7944,9952,1
2419,OLW1007,3944,7554,1
2420,HDX7409,5303,7658,1
2421,OYH8405,9711,2269,1
2422,PMM9910,3344,8755,1
2423,OEC2267,9994,982,1
