,placa,loc_latitude,loc_longitude,count
1031,OOG1021,5613,8278,1
1032,OGS0383,5556,9333,1
1033,BON1222,2556,2528,1
1034,MRQ2448,5666,5667,1
1035,OPC5183,4944,9278,1
1036,OVS3192,4156,5989,1
1037,EII1111,7833,7444,1
1038,HLY0077,2850,4686,1
1039,PHN1121,1638,6794,1
1040,PHM7298,9222,5020,1
1041,OYX7978,4162,7589,1
1042,HPY5655,2967,3581,1
1043,PON7460,2088,6750,1
1044,MOY3856,5328,2522,1
1045,IOQ1976,4316,3639,1
1046,OHC9803,3476,8839,1
1047,PHM7298,3522,1867,1
1048,OOC1081,1866,1061,1
1049,IIS0118,3976,6305,1
1050,PJM5681,2322,8902,1
1051,HVU1192,4361,2544,1
1052,OSB7889,5256,7837,1
1053,HIY7826,9994,982,1
1054,BDT2255,2557,2056,1
1055,JUY4569,3522,1867,1
1056,NDI5350,944,1277,1
1057,HVU9777,7812,6182,1
1058,OCL7995,6072,9488,1
1059,NLQ8217,1000,1194,1
1060,MDY1785,1708,1402,1
1061,NMX2956,4853,8470,1
1062,HBL5315,8310,2494,1
1063,ETX6061,1382,4248,1
1064,OUR6123,8711,2753,1
1065,PDM4462,2324,8727,2
1066,KIG4425,5303,7658,1
1067,PRQ0022,388,3833,1
1068,HOY6982,1289,9660,1
1069,PEM7943,5500,4917,1
1070,OGX2059,1010,9237,1
1071,JPS4448,2967,3581,1
1072,PAU6093,1382,4248,1
1073,PUM1659,9654,4859,1
1074,OAG6713,1000,1194,1
1075,OWC7408,4944,9278,1
1076,FNK0481,6775,7722,1
1077,HKX3062,2967,3581,1
1078,OMG0026,3444,967,1
1079,OZH6651,4608,1990,1
1080,PQN6164,764,6804,1
1081,OCI8619,6050,6869,1
1082,PUM1659,4316,706,1
1083,JYI8108,6072,9488,1
1084,NQQ7717,5825,9794,1
1085,NQQ6151,9388,472,1
1086,OET0710,9422,5310,1
1087,HQJ7897,7944,9952,1
1088,HQK4242,4117,2929,1
1089,OES3612,3964,8994,1
1090,NPN5820,5466,1020,1
1091,OYH5787,8256,9058,1
1092,OQU0124,1024,3153,1
1093,HFY0330,2634,9246,1
1094,HYW7972,764,6804,1
1095,IZR5774,4117,2929,1
1096,LAA1025,1289,9660,1
1097,OTQ1851,6072,9488,1
1098,IDX4186,9994,982,1
1099,HNJ1531,1010,9237,1
1100,HQK7242,858,4232,1
1101,PPN9937,6842,4782,2
1102,OES4926,1638,6794,1
1103,PEM2083,1638,6794,1
1104,NRU9212,4316,3639,1
1105,OIG0767,9388,472,1
1106,PJM7341,2850,4686,1
1107,GKZ7316,1772,1190,1
1108,IIC0110,1444,4721,1
1109,NOQ1700,461,4253,1
1110,OFX5245,2434,2172,1
1111,IDP8341,1289,9660,1
1112,NYE1484,4853,8470,1
1113,BSR2819,2850,4686,1
1114,OII2238,5556,9333,1
1115,HHY4202,7272,1070,1
1116,NYO7177,5332,4583,1
1117,III1011,8412,89,1
1118,HIX4487,1000,8542,1
1119,AMI8264,1638,6794,1
1120,ONR6529,4082,6528,1
1121,PII2271,7260,9133,1
1122,ASR7019,4853,5475,1
1123,HRP2869,7944,9952,1
1124,NPO3381,3596,4244,1
1125,NZQ1040,3772,6303,1
1126,JAN4201,9222,5020,1
1127,PWM8734,2322,8902,1
1128,JUY9988,0,0,1
1129,ICC7490,5303,7658,1
1130,HTX5603,6775,7722,1
1131,NID5468,1000,1194,1
1132,HDW6694,5010,8083,1
1133,OMG0026,1010,9237,1
1134,INI9635,9994,982,1
1135,PDD1143,5466,1020,1
1136,OGD2050,4316,706,1
1137,PKM7174,3538,70,1
1138,EAR4080,1000,1194,1
1139,OLS2179,4156,5989,5
1140,OGX2059,3444,967,1
1141,NFV6307,2434,2172,1
1142,OPI0989,7272,1070,1
1143,FDN1270,2434,2172,1
1144,OMS3162,5825,9794,1
1145,OQC3372,2486,1840,1
1146,NQO7323,7556,4971,1
1147,MTN7787,3553,9819,1
1148,HOY7400,5332,4583,1
1149,FHX7387,6794,1377,1
1150,HFY2740,9422,5310,1
1151,LBB1333,2422,8622,1
1152,AOO6950,224,9684,1
1153,HGW6857,764,6804,1
1154,OLS2179,2206,8986,3
1155,IIS0118,1412,9134,1
1156,OMN7744,5256,7837,1
1157,PKN0635,7260,9133,1
1158,PJM2653,4853,8470,1
1159,ODT7927,7262,8878,1
1160,ODC7850,3500,6325,2
1161,ATM5453,5825,9794,1
1162,IZP1442,8112,2056,1
1163,HYM6113,3522,1867,1
1164,IJJ1734,5466,1020,1
1165,OTF9140,764,6804,1
1166,ONF4608,4880,550,1
1167,KQU2507,3344,8755,1
1168,PGM7201,4944,9278,1
1169,HSV7524,3553,9819,1
1170,ONR2136,7210,1962,1
1171,OMG0026,3964,8994,1
1172,NUG8997,6050,6869,1
1173,PWN6261,5825,9794,1
1174,HPI4182,9666,833,1
1175,ONP2147,5472,7792,1
1176,OJC1038,2633,875,1
1177,HXY3941,6775,7722,1
1178,NNU4741,2403,9277,1
1179,OOC7860,2850,4686,1
1180,HAX1844,3500,6325,1
1181,OHG2633,2822,8028,1
1182,HVV3654,4316,3639,1
1183,MCB0010,0,6333,2
1184,IZI1373,4944,9278,1
1185,BCP7123,4501,5528,1
1186,INB4557,2557,2056,1
1187,PFI6724,6072,9488,1
1188,HNU5294,2403,9277,1
1189,FKD8229,1010,9237,1
1190,NFS1010,1444,4721,1
1191,OQR9793,7944,9952,1
1192,NSQ2971,5472,7792,1
1193,OTR3545,2422,8622,1
1194,OAZ6865,1708,1402,2
1195,GQR1484,6842,4782,1
1196,NQD7943,7272,1192,1
1197,ADU8592,5010,8083,1
1198,OBT8420,4400,5106,1
1199,OMP5129,5303,7658,1
1200,PDD0011,3553,9819,1
1201,PHM6869,3500,6325,1
1202,OYH5787,7260,9133,1
1203,PIJ1883,1184,2142,1
1204,HDY4211,7210,1962,1
1205,JLS8813,7944,8369,1
1206,NPQ6807,5472,7792,1
1207,ADL4016,6794,1377,1
1208,OKG8301,2634,9246,1
1209,FAQ6228,8653,2233,1
1210,OAZ3657,4332,2860,3
1211,BIS6908,7833,7444,2
1212,OCI1146,6072,9488,1
1213,HOY7400,1289,9660,1
1214,KMK3350,1688,7419,1
1215,NYI5823,6072,9488,1
1216,OII2238,4111,0,1
1217,HSW4117,4944,9278,1
1218,HOX2571,7944,9952,1
1219,ICM1915,9711,2269,1
1220,ODI7329,2850,4686,1
1221,NNU4612,4361,2544,1
1222,ANI0001,1382,4248,1
1223,POZ6441,2850,4686,1
1224,OHC1394,94,6,1
1225,BEM5277,4117,2929,1
1226,KZM7882,2633,875,1
1227,HHX8121,5825,9794,1
1228,NVL1238,8310,2494,1
1229,POZ6441,6364,7267,1
1230,OGD2050,53,5909,1
1231,OYR7695,132,5022,1
1232,HZK2245,5000,4778,1
1233,NYA3268,4042,2203,1
1234,KER3492,9711,2269,1
1235,PSN6821,6050,6869,1
1236,IRI3800,9222,5020,1
1237,AIA8931,0,6194,1
1238,PXD4624,3522,1867,1
1239,NYQ2763,2634,9246,1
1240,OUR1821,9222,5020,1
1241,ODS0899,3964,8994,1
1242,KFY4644,3720,2859,1
1243,ODM0614,9666,833,1
1244,OLS2179,1528,50,4
1245,ODC1668,4117,2929,1
1246,OLR6976,1010,9237,1
1247,PON7460,3553,9819,1
1248,EBX6495,6072,9488,1
1249,HPW4093,7134,4709,1
1250,BGG9918,1010,9237,1
1251,NQQ6151,1308,9661,1
1252,OLS2179,6638,2170,5
1253,NDU2833,9711,2269,1
1254,OGX2059,8444,528,1
1255,IFO7900,224,9684,1
1256,OTR3545,9222,1778,1
1257,OTG3865,2964,3758,1
1258,PFD8570,2088,6750,1
1259,NPO5354,1000,833,1
1260,ODC3894,9388,472,1
1261,OTR7991,5472,7792,1
1262,OSC1360,2374,6763,1
1263,NWU5341,7088,5806,1
1264,JXJ0014,1412,9134,1
1265,PBO6344,4738,6727,1
1266,GQS9726,7260,9133,2
1267,JOG6044,9654,4859,1
1268,OBX3551,2556,2528,1
1269,IBN0598,2403,9277,1
1270,HCI6425,3476,8839,1
1271,JNS3400,9430,4736,1
1272,OSR3971,461,4253,1
1273,NMQ1888,8256,9058,1
1274,MAV5178,8666,3860,1
1275,NAI1986,8256,9058,1
1276,GWQ8966,5303,7658,1
1277,NTU0004,1804,8735,1
1278,KAO5601,3894,8600,1
1279,IUG0011,472,5552,1
1280,HDW1942,3894,8600,1
1281,OUB9574,2256,9146,1
1282,OBT7586,2556,2528,1
1283,OHM9673,3522,1867,1
1284,HKP5885,1708,1402,1
1285,OGF9991,4501,5528,1
1286,PJM5681,2324,8727,1
1287,OGI9127,1000,833,1
1288,OHC7261,7260,9133,1
1289,OVP9420,4117,2929,1
1290,OZH9939,3976,6305,1
1291,PBM1151,5825,9794,1
1292,GUJ0111,6775,7722,1
1293,HSV7524,8711,2753,1
1294,HIX7662,3638,8261,1
1295,OUW4021,8553,444,1
1296,OOR1539,9994,982,1
1297,BOA5162,7260,9133,1
1298,ORR2039,2850,4686,1
1299,PFW1941,9222,5020,1
1300,PSN8017,8444,528,1
1301,PIJ1883,3444,967,1
1302,OTP9417,8444,528,1
1303,OLS2179,2822,0,1
1304,HNY5767,9994,982,1
1305,OLI2917,5825,9794,1
1306,OUR1821,1278,569,1
1307,HPV1135,7262,8878,2
1308,OXR5019,4608,1990,1
1309,HDY5458,2322,8902,1
1310,IHU6879,5000,4778,1
1311,PSW6099,9222,5020,1
1312,HCW2650,2374,6763,1
1313,HDW4067,2403,9277,1
1314,HIX4501,2633,875,1
1315,OCL7995,2324,8727,1
1316,OMC6510,764,6804,1
1317,JYI8108,8310,2494,1
1318,NOY3260,2634,9246,1
1319,MGU8686,5000,4778,1
1320,OHC7261,9222,1778,1
1321,HOY3514,4042,2203,1
1322,HJO7297,1278,569,1
1323,PTN1651,3944,7554,1
1324,PAM0187,1412,9134,1
1325,OLS2179,4853,5475,1
1326,OXR2674,7944,8369,1
1327,OVS5852,4608,1990,1
1328,JXI9598,3088,6052,1
1329,NTU0004,1638,6794,2
1330,OSJ7818,2403,9277,1
1331,OEI3321,6050,6869,1
1332,ODI5088,7134,4709,1
1333,ODI7598,4501,5528,1
1334,EMZ3263,4738,6727,1
1335,HDY8907,2634,9246,1
1336,OEZ7199,3522,1867,1
1337,IJM5862,6050,6869,1
1338,PIW2101,9222,5020,1
1339,NVU1753,9422,5310,1
1340,PBJ6676,6638,2170,1
1341,PJQ7221,4888,6233,1
1342,NDO5294,5825,9794,1
1343,OIM5886,5328,2522,1
1344,HEX5071,4738,6727,1
1345,ORI6201,3444,967,1
1346,OBI1584,6333,6028,1
1347,NUQ5005,6050,6869,1
1348,JYP2514,764,6804,1
1349,BYA1310,5466,1020,1
1350,NQO7323,2422,8622,1
1351,NMU1645,5500,4917,1
1352,OEC9029,9654,4859,1
1353,PMN8281,461,4253,1
1354,OCS4387,9711,2269,1
1355,AII1111,7272,1070,1
1356,EGD6213,3416,1233,1
1357,OQD6691,8310,2494,1
1358,OJZ8521,472,5552,1
1359,HOY8287,5000,4778,1
1360,OFL7137,53,5909,2
1361,NCV1398,7944,8369,1
1362,GGS1775,3944,7554,1
1363,POZ6441,2964,3758,1
1364,OKF7918,1024,3153,3
1365,PQM7502,588,897,1
1366,OIA7584,4082,6528,1
1367,OYG3601,7833,7444,1
1368,PHM6869,2556,2528,1
1369,OQC8586,6842,4782,1
1370,OJZ1505,6050,6869,1
1371,BKM6615,9222,5020,1
1372,NVU1207,2612,6611,1
1373,KAD6008,8310,2494,1
1374,HCP5762,4361,2544,1
1375,OJC1038,4853,8470,1
1376,NDN7007,2833,1278,1
1377,HDM0871,7262,8878,1
1378,OFS9866,2403,9277,1
1379,KSE6856,9612,8692,1
1380,HPY2820,7134,4709,1
1381,HOY7400,6166,4305,2
1382,NLQ9181,472,5552,1
1383,OAZ6865,8711,2753,1
1384,PHN1903,9422,5310,1
1385,ODR7176,2088,6750,1
1386,OEZ7199,6364,7267,1
1387,OXP4718,1638,6794,1
1388,HOO7310,4162,7589,1
1389,OIC9255,1000,833,1
1390,IRI1877,2434,2172,1
1391,HSU8924,9222,5020,1
1392,JSR6554,8112,2056,1
1393,PUM1659,1000,833,1
1394,HQY4658,6794,1377,1
1395,PGQ0540,8666,3860,1
1396,OTR7601,2422,8622,1
1397,FKN7187,1708,1402,1
1398,OBI9038,9222,1778,1
1399,PDM9563,764,6804,1
1400,OTS1324,2850,4686,2
1401,JVR7034,8112,2056,1
1402,PRM0197,1708,1402,1
1403,HWU6134,1708,1402,1
1404,OGD2050,5556,9333,1
1405,HCY0608,802,2054,1
1406,NNQ9608,5000,4778,1
1407,PDN8026,3894,8600,1
1408,AVK9713,7260,9133,1
1409,HHV1471,3976,6305,1
1410,PAO9964,9654,4859,1
1411,OWR8268,1638,6794,2
1412,JDT6620,9994,982,1
1413,AOO6950,8188,8761,1
1414,OGQ6445,5000,4778,1
1415,HRY7910,2634,9246,1
1416,OPC1358,6072,9488,1
1417,OMG0026,8444,528,1
1418,BAN3592,6072,9488,1
1419,OSS0802,7556,4971,1
1420,NDR4441,2850,4686,1
1421,KHQ3552,7134,4709,1
1422,HYW3538,4111,0,1
1423,ODC5319,4082,6528,1
1424,BIM8423,2322,8902,1
1425,OII1837,3772,6303,1
1426,PSN8017,1000,1194,1
1427,NQD7943,8060,4789,1
1428,HDZ0304,4738,6727,1
1429,ODI3172,224,9684,1
1430,HEU3324,9666,833,1
1431,BOO3172,3861,7458,1
1432,OOC1081,3596,4244,1
1433,BRI0126,9711,2269,1
1434,ODD5911,4316,706,1
1435,OLS2179,1688,7419,3
1436,PSN6821,1010,9237,1
1437,ODA4000,5010,8083,1
1438,HDX9662,5303,7658,1
1439,NGD4960,2422,8622,1
1440,ORF0008,388,3833,1
1441,NDU0476,3861,7458,1
1442,NQQ0311,1772,1190,1
1443,NRJ3323,5303,7658,1
1444,OTR6379,4316,3639,1
1445,OWS5089,9711,2269,1
1446,OIA7584,6775,7722,2
1447,BBM7841,2556,2528,1
1448,OTP5879,5880,8554,1
1449,HLY0077,1308,9661,1
1450,PIU4888,2434,2172,1
1451,PZM9361,7944,8369,1
1452,OCI8619,8553,444,1
1453,IKN8618,9222,1778,1
1454,NBB5376,2322,8902,1
1455,MUX9069,2850,4686,1
1456,HIV6085,6072,9488,1
1457,HDX9298,944,1277,1
1458,OTM4616,461,4253,1
1459,OCL3689,9666,833,1
1460,HMY4322,7833,7444,1
1461,PSN6821,9711,2269,2
1462,PDD8816,7260,9133,1
1463,OTF9140,9422,5310,3
1464,OJS6883,53,5909,1
1465,FPD6122,1772,1190,1
1466,PLX4317,6775,7722,1
1467,ORK5413,5613,8278,1
1468,ICS0597,9388,472,1
1469,HRY9231,2850,4686,1
1470,HZS1286,961,914,1
1471,NRU1816,53,5909,1
1472,AGI7363,2322,8902,1
1473,PRE3670,7361,6353,1
1474,OVS3680,4117,2929,1
1475,HNY9829,1772,1190,4
1476,OAZ3657,5332,4583,2
1477,NQO7323,1772,1190,1
1478,OHC1394,4144,3519,2
1479,ODR2343,2256,9146,1
1480,ADP4038,7723,5667,1
1481,ONJ4248,4738,6727,2
1482,HRX1160,3553,9819,1
1483,PRE3670,8310,2494,1
1484,ODC7742,2486,1840,1
1485,OTB9461,7428,4378,1
1486,JOU3537,2322,8902,1
1487,OGR6157,5000,4778,1
1488,BSS0884,4316,3639,1
1489,KRJ3481,1382,4248,1
1490,KPQ2292,8188,8761,1
1491,OHM9673,7272,1070,1
1492,PCD6341,8310,2494,1
1493,AQM2344,2403,9277,1
1494,ARR1110,2557,2056,1
1495,HWU6134,6364,7267,1
1496,IQL7867,472,5552,1
1497,MRQ5004,5222,3444,1
1498,HSV7524,3538,70,1
1499,KFJ4407,9994,982,1
1500,HLL9482,7272,1070,1
1501,NKR6858,6072,9488,1
1502,PFW9288,7262,8878,1
1503,NIQ9545,6050,6869,1
1504,PMA9196,9999,0,1
1505,NNQ9381,224,9684,1
1506,HRX8745,7944,8369,1
1507,ODX7036,2434,2172,1
1508,OBI8947,944,1277,1
1509,PDM5549,1638,6794,1
1510,OUU0715,5256,7837,1
1511,JBP1921,2850,4686,1
1512,OTF9140,8412,89,1
1513,OSC6260,6775,7722,1
1514,PAN9801,4082,6528,1
1515,PND6560,1772,1190,1
1516,NOA7697,9994,982,1
1517,OUM6024,9222,1778,1
1518,NAI1986,8553,444,1
1519,ONF4608,5610,8083,1
1520,JYI8108,132,5022,1
1521,OTR3545,3964,8994,1
1522,ORM5424,4400,5106,2
1523,PWM8734,132,5022,1
1524,OGD2050,7833,7444,5
1525,IDH7278,9654,4859,1
1526,OHM9673,2556,2528,2
1527,MGC3008,1708,1402,1
1528,OAZ3657,8053,4258,1
1529,OBI1816,6782,800,1
1530,BSS0205,2850,4686,1
1531,OCI8619,1000,1194,1
1532,IXR2061,5825,9794,1
1533,KDL7618,1708,1402,1
1534,ORM5424,2254,1257,1
1535,HIU6437,7812,6182,1
1536,ODS3787,1010,9237,1
1537,NRO1150,6794,1377,1
1538,OII2238,5256,7837,1
1539,HEI3264,6072,9488,1
1540,PNM7243,6967,855,1
1541,POZ6441,8053,4258,1
1542,OAZ2611,1278,569,4
1543,OAZ6865,7210,1962,1
1544,IEL4512,1010,9237,1
1545,OOI0317,7938,8810,1
1546,PTM8055,2964,3758,1
1547,ODC1668,388,3833,1
1548,OKS1160,388,3833,1
1549,AOP3966,1000,1194,1
1550,HLY0077,944,1277,1
1551,HDV9966,2324,8727,1
1552,OSR6440,8053,4258,1
1553,LGL8545,7833,7444,1
1554,NLQ1913,7833,7444,1
1555,OLS2179,6072,3056,4
1556,ODR5192,9388,472,2
1557,OEC8573,2556,2528,1
1558,HVJ8613,5466,1020,1
1559,OAG6713,9222,1778,1
1560,LXO6310,9654,4859,2
1561,HIY3839,7134,4709,1
1562,ODC5319,1594,6300,1
1563,OME2316,1010,9237,1
1564,AAA1111,2556,2528,1
1565,HYV8811,7938,8810,1
1566,ODR1556,9994,982,1
1567,BRO4061,1289,9660,1
1568,PXN1912,4880,550,1
1569,OGC7705,2850,4686,1
1570,HVW7547,3088,6052,1
1571,HJV8703,4400,5106,1
1572,OIC9723,6775,7722,1
1573,OTX0502,5825,9794,1
1574,HBK8000,2850,4686,1
1575,OKM8231,6364,7267,1
1576,AII1111,0,6194,1
1577,ODC5319,1638,6794,1
1578,MRQ0672,9356,1131,1
1579,PUM1659,8112,2056,1
1580,MVD8293,5222,3444,1
1581,ONF4608,5613,8278,1
1582,OLS2179,1594,6300,1
1583,GRU6721,1382,4248,1
1584,IYG7462,7723,5667,1
1585,NSQ1306,8053,4258,1
1586,OOI6394,2088,6750,1
1587,PPM6450,4162,7589,1
1588,OCP7692,5666,5667,1
1589,OGD2050,8112,2056,1
1590,OPS4411,7260,9133,1
1591,OCL7995,5825,9794,2
1592,IQJ4229,3894,8600,1
1593,LJJ3201,2634,9246,1
1594,BON7216,3553,9819,24
1595,ONQ8483,2557,2056,1
1596,JIY5712,4082,6528,1
1597,PRE3670,2324,8727,1
1598,IJK3349,9994,982,1
1599,OZH4294,1289,9660,1
1600,PVW2870,7812,6182,1
1601,OBC9755,5466,1020,1
1602,KXO0392,7428,4378,1
1603,NDD6601,7272,1070,1
1604,OCG8484,53,5909,1
1605,OBC9755,1412,9134,1
1606,JTR1190,2634,9246,1
1607,EMZ3263,9430,4736,1
1608,MWD0960,2557,2056,1
1609,GES4014,8310,2494,1
1610,OOR9118,132,5022,1
1611,PPU0410,2088,6750,1
1612,HDW7729,5303,7658,2
1613,NDU9329,9612,8692,1
1614,OCV8364,2422,8622,1
1615,JES0083,6967,855,1
1616,ACI9869,5666,5667,1
1617,OYH9401,4111,0,1
1618,ODT5245,2434,2172,1
1619,OBC8359,4738,6727,1
1620,OII4912,8112,2056,1
1621,MGT5519,132,5022,1
1622,JPR8559,3522,1867,1
1623,PSN6821,5010,8083,1
1624,PAU0416,3976,6305,1
1625,PSM8225,5303,7658,1
1626,OZH5283,1708,1402,1
1627,HDU8824,6775,7722,1
1628,KER3492,2403,9277,1
1629,OII0513,3500,6325,1
1630,HNY5767,7260,9133,1
1631,OOD4488,5666,5667,1
1632,ILQ4626,2964,3758,1
1633,OKS8126,2422,8622,1
1634,FHA7859,6967,855,1
1635,PAD6303,5256,7837,1
1636,EYX5537,4944,9278,1
1637,PRE3670,7812,6182,1
1638,NVU1207,7944,8369,1
1639,OEB8525,7260,9133,1
1640,NQU4218,8112,2056,1
1641,ONC2940,3553,9819,1
1642,OOR1539,3944,7554,1
1643,HDE9613,2254,1257,1
1644,PRE3670,5825,9794,1
1645,PJM5425,5472,7792,1
1646,OII2238,6782,800,1
1647,OHL5041,2434,2172,1
1648,OFI7146,7944,9952,1
1649,OKH5359,4738,6727,1
1650,LXO6310,2322,8902,1
1651,HOU2084,3596,4244,1
1652,OIS8079,7833,7444,1
1653,PUM1659,1000,1194,1
1654,HSU1557,7944,9952,1
1655,PAD7394,5222,3444,1
1656,OQF3284,9422,5310,1
1657,HLV2856,5500,4917,2
1658,OKS0115,5472,7792,1
1659,HWY1168,5466,1020,1
1660,ODI0879,7260,9133,2
1661,NYU8979,1000,8542,1
1662,HNN9835,4111,0,1
1663,OIF7496,1382,4248,1
1664,AOU0020,1000,1194,1
1665,EMM0804,2557,2056,1
1666,PPN6356,2486,1840,1
1667,NQO7405,3553,9819,1
1668,NZQ1915,4042,2203,1
1669,OII2238,5010,8083,1
1670,HEY4492,8711,2753,1
1671,AUO4465,9222,5020,1
1672,POZ6441,3861,7458,1
1673,KIL9927,6794,1377,1
1674,OUM6024,4316,706,1
1675,HOU2084,4111,0,1
1676,NDM8711,2634,9246,1
1677,OIC6845,2833,1278,1
1678,AII1111,1278,569,1
1679,OIA7584,1638,6794,1
1680,BZW2999,5303,7658,1
1681,OTR3545,3444,967,1
1682,FCA4100,8653,2233,1
1683,BIS2343,1024,3153,1
1684,OGL3599,2822,0,1
1685,OHH8512,5613,8278,1
1686,HEU3324,4316,3639,1
1687,IID1111,4738,6727,2
1688,OOR1602,4738,6727,1
1689,IHO8086,2434,2172,1
1690,AIF3410,9694,2880,1
1691,HDX7439,6050,6869,1
1692,OJS3648,5303,7658,1
1693,OBA6088,4738,6727,1
1694,HMW0413,3522,1867,1
1695,EIK4556,7134,4709,1
1696,OZH5283,5303,7658,1
1697,PHN1903,944,1277,1
1698,NQO7323,4840,9736,4
1699,HAZ7144,9711,2269,1
1700,NDU2542,4316,706,1
1701,AOO6950,2166,6650,1
1702,ODI0879,2322,8902,1
1703,OSR3971,472,5552,2
1704,IUN4702,6364,7267,1
1705,ICN5010,5472,7792,1
1706,KRY1393,5303,7658,1
1707,OOS3217,3538,70,1
1708,OSC0112,3444,967,1
1709,OJC1038,3553,9819,1
1710,NOO8223,6842,4782,1
1711,NNQ1646,6782,800,1
1712,OCI8619,8444,528,1
1713,GIU5269,2434,2172,1
1714,HDX3872,5000,4778,1
1715,GQR2591,3720,2859,1
1716,HEY5119,3861,7458,1
1717,PKW6136,9222,5020,1
1718,OOD4488,6333,6028,1
1719,LTR4558,6775,7722,1
1720,FHN0301,461,4253,1
1721,OHM9673,9388,472,1
1722,KYJ3654,2964,3758,1
1723,KXV1864,944,1277,1
1724,ODC8841,5472,7792,1
1725,OSS0412,461,4253,1
1726,MVV5820,1184,2142,1
1727,HMY0112,2322,8902,1
1728,IML8293,8666,3860,1
1729,HDR2398,4042,2203,1
1730,HXX0125,5825,9794,1
1731,OJC2067,5000,4778,1
1732,HYQ2696,5825,9794,1
1733,MPM8395,9994,982,1
1734,ORS1609,7210,1962,1
1735,ONS4163,4316,3639,1
1736,OSS4843,7088,5806,1
1737,OXR2674,132,5022,1
1738,OIS0049,3894,8600,1
1739,OED2263,8653,2233,1
1740,MYU6791,7272,1070,1
1741,IIS0118,53,5909,1
1742,HDG9391,3861,7458,1
1743,OAZ6913,2634,9246,1
1744,OGD2050,1000,1194,1
1745,ANX0126,7272,1070,1
1746,OGM4544,764,6804,1
1747,ODC5843,3088,6052,1
1748,HDX7409,224,9684,1
1749,HEY2717,764,6804,1
1750,JDT6620,7134,4709,1
1751,OZH4294,6364,7267,1
1752,HTY2685,4840,9736,1
1753,MVV6314,1638,6794,1
1754,NQH6401,9422,5310,1
1755,POZ6441,2256,9146,1
1756,IPI1811,8060,4789,1
1757,OLS8841,388,3833,1
1758,ODT2125,53,5909,1
1759,OUS4866,8553,444,1
1760,OGL3599,4750,5075,1
1761,OIR9493,9222,5020,1
1762,OSR1909,6782,800,1
1763,AOM4446,5328,2522,1
1764,POZ6441,9666,833,1
1765,LOR2541,9988,1800,1
1766,KAQ5276,2434,2172,1
1767,OJS3648,3538,70,1
1768,HDX0758,5556,9333,1
1769,HDY0092,6050,6869,1
1770,KFI6645,2850,4686,1
1771,OTC6669,4738,6727,1
1772,JXI9598,944,1277,2
1773,OTR4621,2324,8727,1
1774,HIW2351,7262,8878,1
1775,PSN8017,9222,1778,1
1776,OUS0686,7428,4378,1
1777,HMX6391,8053,4258,1
1778,NAN2190,9612,8692,1
1779,JJS0196,1382,4248,1
1780,PSM0626,2850,4686,1
1781,OGQ6445,3088,6052,1
1782,OYI2728,5328,2522,1
1783,EMZ3263,944,1277,2
1784,OHC7261,8444,528,1
1785,HFY6427,9222,5020,1
1786,JRT3655,2422,8622,1
1787,HEX1596,3522,1867,1
1788,IWH2158,7723,5667,1
1789,HKV7316,8653,2233,1
1790,HDY7348,1000,8542,1
1791,OQF4653,6967,855,1
1792,HCY6699,7272,1070,1
1793,OXR5342,8653,2233,1
1794,PDD8816,472,5552,1
1795,JAZ2121,5222,3444,1
1796,BIS2343,4316,706,1
1797,OGX2059,2434,2172,1
1798,JEP9503,3553,9819,1
1799,KMQ9451,1638,6794,1
1800,OIF0917,7272,1070,1
1801,PDM5733,2833,1278,2
1802,HGY9057,4608,1990,2
1803,NVU1207,6050,6869,2
1804,EPP3926,7134,4709,1
1805,POZ0646,4204,725,1
1806,HDX4735,3444,967,1
1807,KDK7060,7723,5667,1
1808,NDQ7587,2403,9277,1
1809,NCU3350,7134,4709,1
1810,PSY5723,8553,444,1
1811,OQC2474,7833,7444,1
1812,EPA1604,224,9684,1
1813,NDQ2200,3944,7554,1
1814,GII9513,1024,3153,1
1815,HOV4193,7428,4378,1
1816,KBM3636,9654,4859,1
1817,FBG8449,1278,569,1
1818,OYT3172,1444,4721,2
1819,OTS1324,4316,3639,2
1820,OGD2050,3964,8994,4
1821,OPI0989,4042,2203,1
1822,OIF0917,5613,8278,1
1823,OBI9038,1000,1194,1
1824,PGM6079,4117,2929,1
1825,NDI5350,6794,1377,1
1826,OWC8310,8188,8761,1
1827,OIF7496,4316,3639,1
1828,HDY3546,3444,967,1
1829,ORM4766,5825,9794,1
1830,KVO1201,8310,2494,1
1831,OLS2179,9388,472,2
1832,OMS3145,3522,1867,3
1833,NMQ1324,2256,9146,1
1834,HQD5530,5472,7792,1
1835,OUU0715,8188,8761,1
1836,NMO8780,5256,7837,1
1837,NJS0961,9222,5020,1
1838,MLQ3861,224,9684,1
1839,OVS5852,53,5909,1
1840,OAJ6910,7833,7444,1
1841,NRQ4815,7944,8369,1
1842,HIY1239,5328,2522,1
1843,ODC3134,6072,9488,1
1844,HDJ3313,3088,6052,1
1845,OFS6214,1412,9134,1
1846,NQO7323,8666,3860,4
1847,OIC0612,9388,472,1
1848,HKD8630,7134,4709,1
1849,OQC3372,388,3833,1
1850,OGD2050,4944,9278,1
1851,OYR5065,224,9684,1
1852,OIY0998,4400,5106,1
1853,NUQ1325,6794,1377,3
1854,HOU9265,9422,5310,1
1855,ODD3347,3444,967,1
1856,BON7210,3553,9819,12
1857,JYI8108,4111,0,1
1858,NPN5820,3964,8994,2
